region,year,season,dt_h,O,n_acq
LancasterSound,2018,freeze-up,48,0.9566,98
LancasterSound,2018,freeze-up,72,0.9891,98
LancasterSound,2018,freeze-up,168,0.9891,98
LancasterSound,2019,winter,6,0.0057,97
LancasterSound,2019,winter,12,0.0339,97
LancasterSound,2019,winter,24,0.7218,97
LancasterSound,2019,winter,48,0.8895,97
LancasterSound,2019,winter,72,0.989,97
LancasterSound,2019,winter,168,0.989,97
LancasterSound,2019,shoulder,6,0.0056,64
LancasterSound,2019,shoulder,12,0.0056,64
LancasterSound,2019,shoulder,24,0.7554,64
LancasterSound,2019,shoulder,48,0.9836,64
LancasterSound,2019,shoulder,72,0.9836,64
LancasterSound,2019,shoulder,168,0.9836,64
LancasterSound,2019,melt,6,0.0053,131
LancasterSound,2019,melt,12,0.0053,131
LancasterSound,2019,melt,24,0.8122,131
LancasterSound,2019,melt,48,0.992,131
LancasterSound,2019,melt,72,0.992,131
LancasterSound,2019,melt,168,0.992,131
LancasterSound,2019,freeze-up,6,0.0056,98
LancasterSound,2019,freeze-up,12,0.0056,98
LancasterSound,2019,freeze-up,24,0.8053,98
LancasterSound,2019,freeze-up,48,0.9566,98
LancasterSound,2019,freeze-up,72,0.9891,98
LancasterSound,2019,freeze-up,168,0.9891,98
LancasterSound,2020,winter,6,0.0056,98
LancasterSound,2020,winter,12,0.0335,98
LancasterSound,2020,winter,24,0.7247,98
LancasterSound,2020,winter,48,0.8907,98
LancasterSound,2020,winter,72,0.989,98
LancasterSound,2020,winter,168,0.989,98
LancasterSound,2020,shoulder,6,0.0056,64
LancasterSound,2020,shoulder,12,0.0056,64
LancasterSound,2020,shoulder,24,0.7717,64
LancasterSound,2020,shoulder,48,0.9347,64
LancasterSound,2020,shoulder,72,0.9836,64
LancasterSound,2020,shoulder,168,0.9836,64
LancasterSound,2020,melt,6,0.0059,134
LancasterSound,2020,melt,12,0.0059,134
LancasterSound,2020,melt,24,0.8369,134
LancasterSound,2020,melt,48,0.992,134
LancasterSound,2020,melt,72,0.992,134
LancasterSound,2020,melt,168,0.992,134
LancasterSound,2020,freeze-up,6,0.0056,100
LancasterSound,2020,freeze-up,12,0.0056,100
LancasterSound,2020,freeze-up,24,0.8374,100
LancasterSound,2020,freeze-up,48,0.9783,100
LancasterSound,2020,freeze-up,72,0.9783,100
LancasterSound,2020,freeze-up,168,0.9783,100
LancasterSound,2021,winter,6,0.0053,90
LancasterSound,2021,winter,12,0.0053,90
LancasterSound,2021,winter,24,0.7124,90
LancasterSound,2021,winter,48,0.867,90
LancasterSound,2021,winter,72,0.989,90
LancasterSound,2021,winter,168,0.989,90
LancasterSound,2021,shoulder,6,0.0056,66
LancasterSound,2021,shoulder,12,0.0056,66
LancasterSound,2021,shoulder,24,0.8206,66
LancasterSound,2021,shoulder,48,0.9836,66
LancasterSound,2021,shoulder,72,0.9836,66
LancasterSound,2021,shoulder,168,0.9836,66
LancasterSound,2021,melt,6,0.0056,131
LancasterSound,2021,melt,12,0.0056,131
LancasterSound,2021,melt,24,0.8125,131
LancasterSound,2021,melt,48,0.9918,131
LancasterSound,2021,melt,72,0.9918,131
LancasterSound,2021,melt,168,0.9918,131
LancasterSound,2021,freeze-up,6,0.0048,92
LancasterSound,2021,freeze-up,12,0.0048,92
LancasterSound,2021,freeze-up,24,0.7289,92
LancasterSound,2021,freeze-up,48,0.9563,92
LancasterSound,2021,freeze-up,72,0.9563,92
LancasterSound,2021,freeze-up,168,0.9563,92
LancasterSound,2022,winter,6,0.0,38
LancasterSound,2022,winter,12,0.0,38
LancasterSound,2022,winter,24,0.0,38
LancasterSound,2022,winter,48,0.4884,38
LancasterSound,2022,winter,72,0.4884,38
LancasterSound,2022,winter,168,0.9669,38
LancasterSound,2022,shoulder,6,0.0,27
LancasterSound,2022,shoulder,12,0.0,27
LancasterSound,2022,shoulder,24,0.0,27
LancasterSound,2022,shoulder,48,0.5396,27
LancasterSound,2022,shoulder,72,0.5396,27
LancasterSound,2022,shoulder,168,0.951,27
LancasterSound,2022,melt,6,0.0,55
LancasterSound,2022,melt,12,0.0,55
LancasterSound,2022,melt,24,0.0,55
LancasterSound,2022,melt,48,0.5801,55
LancasterSound,2022,melt,72,0.5801,55
LancasterSound,2022,melt,168,0.9836,55
LancasterSound,2022,freeze-up,6,0.0,43
LancasterSound,2022,freeze-up,12,0.0,43
LancasterSound,2022,freeze-up,24,0.0,43
LancasterSound,2022,freeze-up,48,0.6619,43
LancasterSound,2022,freeze-up,72,0.6619,43
LancasterSound,2022,freeze-up,168,0.9786,43
LancasterSound,2023,winter,6,0.0,40
LancasterSound,2023,winter,12,0.0,40
LancasterSound,2023,winter,24,0.0,40
LancasterSound,2023,winter,48,0.544,40
LancasterSound,2023,winter,72,0.544,40
LancasterSound,2023,winter,168,0.9775,40
LancasterSound,2023,shoulder,6,0.0,28
LancasterSound,2023,shoulder,12,0.0,28
LancasterSound,2023,shoulder,24,0.0,28
LancasterSound,2023,shoulder,48,0.6374,28
LancasterSound,2023,shoulder,72,0.6374,28
LancasterSound,2023,shoulder,168,0.9342,28
LancasterSound,2023,melt,6,0.0,53
LancasterSound,2023,melt,12,0.0,53
LancasterSound,2023,melt,24,0.0,53
LancasterSound,2023,melt,48,0.5553,53
LancasterSound,2023,melt,72,0.5553,53
LancasterSound,2023,melt,168,0.9836,53
LancasterSound,2023,freeze-up,6,0.0,44
LancasterSound,2023,freeze-up,12,0.0,44
LancasterSound,2023,freeze-up,24,0.0,44
LancasterSound,2023,freeze-up,48,0.6619,44
LancasterSound,2023,freeze-up,72,0.6619,44
LancasterSound,2023,freeze-up,168,0.9675,44
LancasterSound,2024,winter,6,0.0,43
LancasterSound,2024,winter,12,0.0,43
LancasterSound,2024,winter,24,0.0,43
LancasterSound,2024,winter,48,0.6367,43
LancasterSound,2024,winter,72,0.6367,43
LancasterSound,2024,winter,168,0.9562,43
LancasterSound,2024,shoulder,6,0.0,27
LancasterSound,2024,shoulder,12,0.0,27
LancasterSound,2024,shoulder,24,0.0,27
LancasterSound,2024,shoulder,48,0.6048,27
LancasterSound,2024,shoulder,72,0.6048,27
LancasterSound,2024,shoulder,168,0.9342,27
LancasterSound,2024,melt,6,0.0,55
LancasterSound,2024,melt,12,0.0,55
LancasterSound,2024,melt,24,0.0,55
LancasterSound,2024,melt,48,0.5964,55
LancasterSound,2024,melt,72,0.5964,55
LancasterSound,2024,melt,168,0.9836,55
LancasterSound,2024,freeze-up,6,0.0,45
LancasterSound,2024,freeze-up,12,0.0,45
LancasterSound,2024,freeze-up,24,0.0,45
LancasterSound,2024,freeze-up,48,0.6835,45
LancasterSound,2024,freeze-up,72,0.6835,45
LancasterSound,2024,freeze-up,168,0.9891,45
LancasterSound,2025,winter,6,0.0,45
LancasterSound,2025,winter,12,0.0,45
LancasterSound,2025,winter,24,0.0552,45
LancasterSound,2025,winter,48,0.6213,45
LancasterSound,2025,winter,72,0.6213,45
LancasterSound,2025,winter,168,0.9886,45
LancasterSound,2025,shoulder,6,0.005,63
LancasterSound,2025,shoulder,12,0.005,63
LancasterSound,2025,shoulder,24,0.7222,63
LancasterSound,2025,shoulder,48,0.9842,63
LancasterSound,2025,shoulder,72,0.9842,63
LancasterSound,2025,shoulder,168,0.9842,63
LancasterSound,2025,melt,6,0.0031,118
LancasterSound,2025,melt,12,0.0031,118
LancasterSound,2025,melt,24,0.7121,118
LancasterSound,2025,melt,48,0.9016,118
LancasterSound,2025,melt,72,0.9836,118
LancasterSound,2025,melt,168,0.9836,118
LancasterSound,2025,freeze-up,6,0.006,101
LancasterSound,2025,freeze-up,12,0.006,101
LancasterSound,2025,freeze-up,24,0.8269,101
LancasterSound,2025,freeze-up,48,0.9891,101
LancasterSound,2025,freeze-up,72,0.9891,101
LancasterSound,2025,freeze-up,168,0.9891,101
LancasterSound,2026,winter,6,0.0049,78
LancasterSound,2026,winter,12,0.0098,78
LancasterSound,2026,winter,24,0.5021,78
LancasterSound,2026,winter,48,0.7566,78
LancasterSound,2026,winter,72,0.8229,78
LancasterSound,2026,winter,168,0.989,78
LancasterSound,2026,shoulder,6,0.0077,87
LancasterSound,2026,shoulder,12,0.0077,87
LancasterSound,2026,shoulder,24,0.8202,87
LancasterSound,2026,shoulder,48,0.9674,87
LancasterSound,2026,shoulder,72,0.9674,87
LancasterSound,2026,shoulder,168,0.9674,87
LancasterSound,2026,melt,6,0.006,111
LancasterSound,2026,melt,12,0.006,111
LancasterSound,2026,melt,24,0.7123,111
LancasterSound,2026,melt,48,0.9591,111
LancasterSound,2026,melt,72,0.9898,111
LancasterSound,2026,melt,168,0.9898,111
LongStrait,2016,winter,6,0.0,8
LongStrait,2016,winter,12,0.0,8
LongStrait,2016,winter,24,0.0,8
LongStrait,2016,winter,48,0.0,8
LongStrait,2016,winter,72,0.0,8
LongStrait,2016,winter,168,0.0,8
LongStrait,2016,shoulder,6,0.0,5
LongStrait,2016,shoulder,12,0.0,5
LongStrait,2016,shoulder,24,0.0,5
LongStrait,2016,shoulder,48,0.0,5
LongStrait,2016,shoulder,72,0.0,5
LongStrait,2016,shoulder,168,0.0,5
LongStrait,2016,melt,6,0.0,10
LongStrait,2016,melt,12,0.0,10
LongStrait,2016,melt,24,0.0081,10
LongStrait,2016,melt,48,0.0081,10
LongStrait,2016,melt,72,0.0081,10
LongStrait,2016,melt,168,0.0081,10
LongStrait,2016,freeze-up,6,0.0,23
LongStrait,2016,freeze-up,12,0.0095,23
LongStrait,2016,freeze-up,24,0.0756,23
LongStrait,2016,freeze-up,48,0.0756,23
LongStrait,2016,freeze-up,72,0.0756,23
LongStrait,2016,freeze-up,168,0.7934,23
LongStrait,2017,winter,6,0.0,38
LongStrait,2017,winter,12,0.034,38
LongStrait,2017,winter,24,0.0994,38
LongStrait,2017,winter,48,0.2258,38
LongStrait,2017,winter,72,0.3157,38
LongStrait,2017,winter,168,0.9779,38
LongStrait,2017,shoulder,6,0.0,31
LongStrait,2017,shoulder,12,0.0,31
LongStrait,2017,shoulder,24,0.1141,31
LongStrait,2017,shoulder,48,0.5379,31
LongStrait,2017,shoulder,72,0.8521,31
LongStrait,2017,shoulder,168,0.8521,31
LongStrait,2017,melt,6,0.0,30
LongStrait,2017,melt,12,0.0,30
LongStrait,2017,melt,24,0.0,30
LongStrait,2017,melt,48,0.3097,30
LongStrait,2017,melt,72,0.3097,30
LongStrait,2017,melt,168,0.3097,30
LongStrait,2017,freeze-up,6,0.0,20
LongStrait,2017,freeze-up,12,0.0,20
LongStrait,2017,freeze-up,24,0.0,20
LongStrait,2017,freeze-up,48,0.2594,20
LongStrait,2017,freeze-up,72,0.2594,20
LongStrait,2017,freeze-up,168,0.2594,20
LongStrait,2018,winter,6,0.0,23
LongStrait,2018,winter,12,0.0,23
LongStrait,2018,winter,24,0.0,23
LongStrait,2018,winter,48,0.3314,23
LongStrait,2018,winter,72,0.3314,23
LongStrait,2018,winter,168,0.3314,23
LongStrait,2018,shoulder,6,0.0,16
LongStrait,2018,shoulder,12,0.0,16
LongStrait,2018,shoulder,24,0.0,16
LongStrait,2018,shoulder,48,0.326,16
LongStrait,2018,shoulder,72,0.3592,16
LongStrait,2018,shoulder,168,0.3592,16
LongStrait,2018,melt,6,0.0,24
LongStrait,2018,melt,12,0.0,24
LongStrait,2018,melt,24,0.0,24
LongStrait,2018,melt,48,0.2282,24
LongStrait,2018,melt,72,0.2282,24
LongStrait,2018,melt,168,0.2282,24
LongStrait,2018,freeze-up,6,0.0,35
LongStrait,2018,freeze-up,12,0.0,35
LongStrait,2018,freeze-up,24,0.0865,35
LongStrait,2018,freeze-up,48,0.3675,35
LongStrait,2018,freeze-up,72,0.4554,35
LongStrait,2018,freeze-up,168,0.7819,35
LongStrait,2019,winter,6,0.0,41
LongStrait,2019,winter,12,0.0,41
LongStrait,2019,winter,24,0.1547,41
LongStrait,2019,winter,48,0.4198,41
LongStrait,2019,winter,72,0.5097,41
LongStrait,2019,winter,168,0.9554,41
LongStrait,2019,shoulder,6,0.0,23
LongStrait,2019,shoulder,12,0.0,23
LongStrait,2019,shoulder,24,0.0978,23
LongStrait,2019,shoulder,48,0.3586,23
LongStrait,2019,shoulder,72,0.4581,23
LongStrait,2019,shoulder,168,0.6554,23
LongStrait,2019,melt,6,0.0,37
LongStrait,2019,melt,12,0.0,37
LongStrait,2019,melt,24,0.0815,37
LongStrait,2019,melt,48,0.2608,37
LongStrait,2019,melt,72,0.3271,37
LongStrait,2019,melt,168,0.557,37
LongStrait,2019,freeze-up,6,0.0,37
LongStrait,2019,freeze-up,12,0.0,37
LongStrait,2019,freeze-up,24,0.1513,37
LongStrait,2019,freeze-up,48,0.3026,37
LongStrait,2019,freeze-up,72,0.3026,37
LongStrait,2019,freeze-up,168,0.9567,37
LongStrait,2020,winter,6,0.0,37
LongStrait,2020,winter,12,0.0,37
LongStrait,2020,winter,24,0.153,37
LongStrait,2020,winter,48,0.3497,37
LongStrait,2020,winter,72,0.3497,37
LongStrait,2020,winter,168,0.8786,37
LongStrait,2020,shoulder,6,0.0,13
LongStrait,2020,shoulder,12,0.0,13
LongStrait,2020,shoulder,24,0.0,13
LongStrait,2020,shoulder,48,0.2608,13
LongStrait,2020,shoulder,72,0.2608,13
LongStrait,2020,shoulder,168,0.2608,13
LongStrait,2020,melt,6,0.0,26
LongStrait,2020,melt,12,0.0,26
LongStrait,2020,melt,24,0.0,26
LongStrait,2020,melt,48,0.2445,26
LongStrait,2020,melt,72,0.2611,26
LongStrait,2020,melt,168,0.3103,26
LongStrait,2020,freeze-up,6,0.0,30
LongStrait,2020,freeze-up,12,0.0,30
LongStrait,2020,freeze-up,24,0.0,30
LongStrait,2020,freeze-up,48,0.3459,30
LongStrait,2020,freeze-up,72,0.4778,30
LongStrait,2020,freeze-up,168,0.8691,30
LongStrait,2021,winter,6,0.0,31
LongStrait,2021,winter,12,0.0,31
LongStrait,2021,winter,24,0.0442,31
LongStrait,2021,winter,48,0.3093,31
LongStrait,2021,winter,72,0.4667,31
LongStrait,2021,winter,168,0.9333,31
LongStrait,2021,shoulder,6,0.0,19
LongStrait,2021,shoulder,12,0.0,19
LongStrait,2021,shoulder,24,0.0978,19
LongStrait,2021,shoulder,48,0.2608,19
LongStrait,2021,shoulder,72,0.3603,19
LongStrait,2021,shoulder,168,0.6554,19
LongStrait,2021,melt,6,0.0,36
LongStrait,2021,melt,12,0.0,36
LongStrait,2021,melt,24,0.0734,36
LongStrait,2021,melt,48,0.2527,36
LongStrait,2021,melt,72,0.3356,36
LongStrait,2021,melt,168,0.5815,36
LongStrait,2021,freeze-up,6,0.0,32
LongStrait,2021,freeze-up,12,0.0,32
LongStrait,2021,freeze-up,24,0.0973,32
LongStrait,2021,freeze-up,48,0.2486,32
LongStrait,2021,freeze-up,72,0.4025,32
LongStrait,2021,freeze-up,168,0.8482,32
LongStrait,2022,winter,6,0.0,13
LongStrait,2022,winter,12,0.0,13
LongStrait,2022,winter,24,0.0,13
LongStrait,2022,winter,48,0.0,13
LongStrait,2022,winter,72,0.0,13
LongStrait,2022,winter,168,0.6667,13
LongStrait,2022,shoulder,6,0.0,6
LongStrait,2022,shoulder,12,0.0,6
LongStrait,2022,shoulder,24,0.0,6
LongStrait,2022,shoulder,48,0.0,6
LongStrait,2022,shoulder,72,0.0,6
LongStrait,2022,shoulder,168,0.5081,6
LongStrait,2022,melt,6,0.0,10
LongStrait,2022,melt,12,0.0,10
LongStrait,2022,melt,24,0.0,10
LongStrait,2022,melt,48,0.0,10
LongStrait,2022,melt,72,0.0,10
LongStrait,2022,melt,168,0.4345,10
LongStrait,2022,freeze-up,6,0.0,15
LongStrait,2022,freeze-up,12,0.0,15
LongStrait,2022,freeze-up,24,0.0,15
LongStrait,2022,freeze-up,48,0.0,15
LongStrait,2022,freeze-up,72,0.0,15
LongStrait,2022,freeze-up,168,0.9131,15
LongStrait,2023,winter,6,0.0,15
LongStrait,2023,winter,12,0.0,15
LongStrait,2023,winter,24,0.0,15
LongStrait,2023,winter,48,0.0,15
LongStrait,2023,winter,72,0.0,15
LongStrait,2023,winter,168,0.9333,15
LongStrait,2023,shoulder,6,0.0,6
LongStrait,2023,shoulder,12,0.0,6
LongStrait,2023,shoulder,24,0.0,6
LongStrait,2023,shoulder,48,0.0,6
LongStrait,2023,shoulder,72,0.0,6
LongStrait,2023,shoulder,168,0.4755,6
LongStrait,2023,melt,6,0.0,9
LongStrait,2023,melt,12,0.0,9
LongStrait,2023,melt,24,0.0,9
LongStrait,2023,melt,48,0.0163,9
LongStrait,2023,melt,72,0.0163,9
LongStrait,2023,melt,168,0.2951,9
LongStrait,2023,freeze-up,6,0.0,14
LongStrait,2023,freeze-up,12,0.0,14
LongStrait,2023,freeze-up,24,0.0,14
LongStrait,2023,freeze-up,48,0.0,14
LongStrait,2023,freeze-up,72,0.0,14
LongStrait,2023,freeze-up,168,0.7066,14
LongStrait,2024,winter,6,0.0,13
LongStrait,2024,winter,12,0.0,13
LongStrait,2024,winter,24,0.0,13
LongStrait,2024,winter,48,0.0,13
LongStrait,2024,winter,72,0.0,13
LongStrait,2024,winter,168,0.6593,13
LongStrait,2024,shoulder,6,0.0,6
LongStrait,2024,shoulder,12,0.0,6
LongStrait,2024,shoulder,24,0.0,6
LongStrait,2024,shoulder,48,0.0,6
LongStrait,2024,shoulder,72,0.0,6
LongStrait,2024,shoulder,168,0.5081,6
LongStrait,2024,melt,6,0.0,9
LongStrait,2024,melt,12,0.0,9
LongStrait,2024,melt,24,0.0,9
LongStrait,2024,melt,48,0.0,9
LongStrait,2024,melt,72,0.0,9
LongStrait,2024,melt,168,0.3934,9
LongStrait,2024,freeze-up,6,0.0,14
LongStrait,2024,freeze-up,12,0.0,14
LongStrait,2024,freeze-up,24,0.0,14
LongStrait,2024,freeze-up,48,0.0,14
LongStrait,2024,freeze-up,72,0.0,14
LongStrait,2024,freeze-up,168,0.7282,14
LongStrait,2025,winter,6,0.0,15
LongStrait,2025,winter,12,0.0,15
LongStrait,2025,winter,24,0.0,15
LongStrait,2025,winter,48,0.0,15
LongStrait,2025,winter,72,0.0,15
LongStrait,2025,winter,168,0.9333,15
LongStrait,2025,shoulder,6,0.0,20
LongStrait,2025,shoulder,12,0.0,20
LongStrait,2025,shoulder,24,0.0978,20
LongStrait,2025,shoulder,48,0.1956,20
LongStrait,2025,shoulder,72,0.3266,20
LongStrait,2025,shoulder,168,0.7048,20
LongStrait,2025,melt,6,0.0,33
LongStrait,2025,melt,12,0.0,33
LongStrait,2025,melt,24,0.057,33
LongStrait,2025,melt,48,0.2364,33
LongStrait,2025,melt,72,0.3193,33
LongStrait,2025,melt,168,0.5241,33
LongStrait,2025,freeze-up,6,0.0,47
LongStrait,2025,freeze-up,12,0.0,47
LongStrait,2025,freeze-up,24,0.1729,47
LongStrait,2025,freeze-up,48,0.4539,47
LongStrait,2025,freeze-up,72,0.6623,47
LongStrait,2025,freeze-up,168,0.9783,47
LongStrait,2026,winter,6,0.0,37
LongStrait,2026,winter,12,0.0,37
LongStrait,2026,winter,24,0.0994,37
LongStrait,2026,winter,48,0.3646,37
LongStrait,2026,winter,72,0.477,37
LongStrait,2026,winter,168,0.8891,37
LongStrait,2026,shoulder,6,0.0002,35
LongStrait,2026,shoulder,12,0.0002,35
LongStrait,2026,shoulder,24,0.1789,35
LongStrait,2026,shoulder,48,0.4737,35
LongStrait,2026,shoulder,72,0.54,35
LongStrait,2026,shoulder,168,0.7535,35
LongStrait,2026,melt,6,0.0,42
LongStrait,2026,melt,12,0.0,42
LongStrait,2026,melt,24,0.0102,42
LongStrait,2026,melt,48,0.4819,42
LongStrait,2026,melt,72,0.7321,42
LongStrait,2026,melt,168,0.8142,42
Sannikov_DmLaptev,2016,winter,6,0.0,13
Sannikov_DmLaptev,2016,winter,12,0.0,13
Sannikov_DmLaptev,2016,winter,24,0.0,13
Sannikov_DmLaptev,2016,winter,48,0.1093,13
Sannikov_DmLaptev,2016,winter,72,0.1093,13
Sannikov_DmLaptev,2016,winter,168,0.1093,13
Sannikov_DmLaptev,2016,shoulder,6,0.0,5
Sannikov_DmLaptev,2016,shoulder,12,0.0,5
Sannikov_DmLaptev,2016,shoulder,24,0.0,5
Sannikov_DmLaptev,2016,shoulder,48,0.0652,5
Sannikov_DmLaptev,2016,shoulder,72,0.0652,5
Sannikov_DmLaptev,2016,shoulder,168,0.0652,5
Sannikov_DmLaptev,2016,melt,6,0.0,29
Sannikov_DmLaptev,2016,melt,12,0.0,29
Sannikov_DmLaptev,2016,melt,24,0.0,29
Sannikov_DmLaptev,2016,melt,48,0.2378,29
Sannikov_DmLaptev,2016,melt,72,0.2378,29
Sannikov_DmLaptev,2016,melt,168,0.4423,29
Sannikov_DmLaptev,2016,freeze-up,6,0.0,36
Sannikov_DmLaptev,2016,freeze-up,12,0.0,36
Sannikov_DmLaptev,2016,freeze-up,24,0.0756,36
Sannikov_DmLaptev,2016,freeze-up,48,0.4125,36
Sannikov_DmLaptev,2016,freeze-up,72,0.4785,36
Sannikov_DmLaptev,2016,freeze-up,168,0.935,36
Sannikov_DmLaptev,2017,winter,6,0.0,41
Sannikov_DmLaptev,2017,winter,12,0.0,41
Sannikov_DmLaptev,2017,winter,24,0.1436,41
Sannikov_DmLaptev,2017,winter,48,0.4895,41
Sannikov_DmLaptev,2017,winter,72,0.5226,41
Sannikov_DmLaptev,2017,winter,168,0.7669,41
Sannikov_DmLaptev,2017,shoulder,6,0.0017,51
Sannikov_DmLaptev,2017,shoulder,12,0.0017,51
Sannikov_DmLaptev,2017,shoulder,24,0.5233,51
Sannikov_DmLaptev,2017,shoulder,48,0.7391,51
Sannikov_DmLaptev,2017,shoulder,72,0.9836,51
Sannikov_DmLaptev,2017,shoulder,168,0.9836,51
Sannikov_DmLaptev,2017,melt,6,0.0014,84
Sannikov_DmLaptev,2017,melt,12,0.0014,84
Sannikov_DmLaptev,2017,melt,24,0.2704,84
Sannikov_DmLaptev,2017,melt,48,0.7228,84
Sannikov_DmLaptev,2017,melt,72,0.9184,84
Sannikov_DmLaptev,2017,melt,168,0.9839,84
Sannikov_DmLaptev,2017,freeze-up,6,0.0,60
Sannikov_DmLaptev,2017,freeze-up,12,0.0,60
Sannikov_DmLaptev,2017,freeze-up,24,0.2378,60
Sannikov_DmLaptev,2017,freeze-up,48,0.7185,60
Sannikov_DmLaptev,2017,freeze-up,72,0.9675,60
Sannikov_DmLaptev,2017,freeze-up,168,0.9675,60
Sannikov_DmLaptev,2018,winter,6,0.0,55
Sannikov_DmLaptev,2018,winter,12,0.0,55
Sannikov_DmLaptev,2018,winter,24,0.1879,55
Sannikov_DmLaptev,2018,winter,48,0.5795,55
Sannikov_DmLaptev,2018,winter,72,0.989,55
Sannikov_DmLaptev,2018,winter,168,0.989,55
Sannikov_DmLaptev,2018,shoulder,6,0.0,19
Sannikov_DmLaptev,2018,shoulder,12,0.0,19
Sannikov_DmLaptev,2018,shoulder,24,0.0163,19
Sannikov_DmLaptev,2018,shoulder,48,0.0826,19
Sannikov_DmLaptev,2018,shoulder,72,0.3761,19
Sannikov_DmLaptev,2018,shoulder,168,0.9673,19
Sannikov_DmLaptev,2018,melt,6,0.0,37
Sannikov_DmLaptev,2018,melt,12,0.0,37
Sannikov_DmLaptev,2018,melt,24,0.0815,37
Sannikov_DmLaptev,2018,melt,48,0.1467,37
Sannikov_DmLaptev,2018,melt,72,0.1957,37
Sannikov_DmLaptev,2018,melt,168,0.9836,37
Sannikov_DmLaptev,2018,freeze-up,6,0.0,55
Sannikov_DmLaptev,2018,freeze-up,12,0.0,55
Sannikov_DmLaptev,2018,freeze-up,24,0.2054,55
Sannikov_DmLaptev,2018,freeze-up,48,0.6101,55
Sannikov_DmLaptev,2018,freeze-up,72,0.8695,55
Sannikov_DmLaptev,2018,freeze-up,168,0.9567,55
Sannikov_DmLaptev,2019,winter,6,0.0,53
Sannikov_DmLaptev,2019,winter,12,0.0,53
Sannikov_DmLaptev,2019,winter,24,0.1768,53
Sannikov_DmLaptev,2019,winter,48,0.5463,53
Sannikov_DmLaptev,2019,winter,72,0.9333,53
Sannikov_DmLaptev,2019,winter,168,0.9779,53
Sannikov_DmLaptev,2019,shoulder,6,0.0,28
Sannikov_DmLaptev,2019,shoulder,12,0.0,28
Sannikov_DmLaptev,2019,shoulder,24,0.1141,28
Sannikov_DmLaptev,2019,shoulder,48,0.2962,28
Sannikov_DmLaptev,2019,shoulder,72,0.7206,28
Sannikov_DmLaptev,2019,shoulder,168,0.9179,28
Sannikov_DmLaptev,2019,melt,6,0.0,41
Sannikov_DmLaptev,2019,melt,12,0.0,41
Sannikov_DmLaptev,2019,melt,24,0.0652,41
Sannikov_DmLaptev,2019,melt,48,0.1962,41
Sannikov_DmLaptev,2019,melt,72,0.4109,41
Sannikov_DmLaptev,2019,melt,168,0.9918,41
Sannikov_DmLaptev,2019,freeze-up,6,0.0,27
Sannikov_DmLaptev,2019,freeze-up,12,0.0,27
Sannikov_DmLaptev,2019,freeze-up,24,0.0757,27
Sannikov_DmLaptev,2019,freeze-up,48,0.142,27
Sannikov_DmLaptev,2019,freeze-up,72,0.1744,27
Sannikov_DmLaptev,2019,freeze-up,168,0.8695,27
Sannikov_DmLaptev,2020,winter,6,0.0,29
Sannikov_DmLaptev,2020,winter,12,0.0,29
Sannikov_DmLaptev,2020,winter,24,0.0765,29
Sannikov_DmLaptev,2020,winter,48,0.1978,29
Sannikov_DmLaptev,2020,winter,72,0.2306,29
Sannikov_DmLaptev,2020,winter,168,0.9453,29
Sannikov_DmLaptev,2020,shoulder,6,0.0,19
Sannikov_DmLaptev,2020,shoulder,12,0.0,19
Sannikov_DmLaptev,2020,shoulder,24,0.0652,19
Sannikov_DmLaptev,2020,shoulder,48,0.181,19
Sannikov_DmLaptev,2020,shoulder,72,0.181,19
Sannikov_DmLaptev,2020,shoulder,168,0.9016,19
Sannikov_DmLaptev,2020,melt,6,0.0,39
Sannikov_DmLaptev,2020,melt,12,0.0,39
Sannikov_DmLaptev,2020,melt,24,0.0326,39
Sannikov_DmLaptev,2020,melt,48,0.1804,39
Sannikov_DmLaptev,2020,melt,72,0.3611,39
Sannikov_DmLaptev,2020,melt,168,0.82,39
Sannikov_DmLaptev,2020,freeze-up,6,0.0,26
Sannikov_DmLaptev,2020,freeze-up,12,0.0,26
Sannikov_DmLaptev,2020,freeze-up,24,0.0,26
Sannikov_DmLaptev,2020,freeze-up,48,0.1081,26
Sannikov_DmLaptev,2020,freeze-up,72,0.3917,26
Sannikov_DmLaptev,2020,freeze-up,168,0.783,26
Sannikov_DmLaptev,2021,winter,6,0.0,22
Sannikov_DmLaptev,2021,winter,12,0.0,22
Sannikov_DmLaptev,2021,winter,24,0.0,22
Sannikov_DmLaptev,2021,winter,48,0.0335,22
Sannikov_DmLaptev,2021,winter,72,0.256,22
Sannikov_DmLaptev,2021,winter,168,0.8442,22
Sannikov_DmLaptev,2021,shoulder,6,0.0,20
Sannikov_DmLaptev,2021,shoulder,12,0.0,20
Sannikov_DmLaptev,2021,shoulder,24,0.0,20
Sannikov_DmLaptev,2021,shoulder,48,0.1326,20
Sannikov_DmLaptev,2021,shoulder,72,0.4277,20
Sannikov_DmLaptev,2021,shoulder,168,0.8037,20
Sannikov_DmLaptev,2021,melt,6,0.0,36
Sannikov_DmLaptev,2021,melt,12,0.0,36
Sannikov_DmLaptev,2021,melt,24,0.0082,36
Sannikov_DmLaptev,2021,melt,48,0.0913,36
Sannikov_DmLaptev,2021,melt,72,0.3043,36
Sannikov_DmLaptev,2021,melt,168,0.7217,36
Sannikov_DmLaptev,2021,freeze-up,6,0.0,27
Sannikov_DmLaptev,2021,freeze-up,12,0.0,27
Sannikov_DmLaptev,2021,freeze-up,24,0.0,27
